item,itemLabel,startDate,endDate,psid
Q115442,Doris Leuthard,2017-01-01,2017-12-31,Q115442-146fed71-4079-f97e-c00c-4dac91bda194
Q115513,Pascal Couchepin,2003-01-01,2003-12-31,Q115513-4D9812A2-48D0-4D6D-9543-7C39520E0C3D
Q115513,Pascal Couchepin,2008-01-01,2008-12-31,Q115513-F33D4E9C-54E1-470D-A277-A93C9D370D5F
Q115520,Moritz Leuenberger,2001-01-01,2001-12-31,Q115520-BF73FD84-0DC5-4531-816D-2C38AAC29665
Q115520,Moritz Leuenberger,2006-01-01,2006-12-31,Q115520-E5EB8EE4-8A16-4930-9D00-59A0E3C707AC
Q115531,Adolf Ogi,2000-01-01,2000-12-31,Q115531-707863AE-716B-4294-A0E7-DC050987D2BD
Q115841,Samuel Schmid,2005-01-01,2005-12-31,Q115841-9867B412-36BE-4C2A-B86F-170A53733D26
Q117254,Ignazio Cassis,2022-01-01,,Q117254-18473a13-4713-fcfb-678a-ce504775cd74
Q121160,Guy Parmelin,2021-01-01,2021-12-31,Q121160-30de25d3-4b87-6344-b6ff-4fde31ca35bd
Q122275,Hans-Rudolf Merz,2009-01-01,2009-12-31,Q122275-628BDECF-50AC-47E4-A65B-DC6EDB74190F
Q122377,Micheline Calmy-Rey,2011-01-01,2011-12-31,Q122377-66EA17A0-CC75-4D79-B5DF-19A187D7169A
Q122377,Micheline Calmy-Rey,2007-01-01,2007-12-31,Q122377-841473E6-55F5-4943-8834-FCD147D43B40
Q122991,Simonetta Sommaruga,2020-01-01,2020-12-31,Q122991-24abd24c-442e-edaa-7b96-343c200bf097
Q122991,Simonetta Sommaruga,2015-01-01,2015-12-31,Q122991-e6cbe0f5-4e6c-fe1b-d116-215cb70e8531
Q123823,Joseph Deiss,2004-01-01,2004-12-31,Q123823-7655125E-EB49-415C-8C56-B86567196948
Q123939,Alain Berset,2018-01-01,2018-12-31,Q123939-1FE7EA45-32B3-44CB-94F4-7CF1F027DE1C
Q123979,Ueli Maurer,2019-01-01,2019-12-31,Q123979-B2DB9B73-5D47-4C23-A341-E94B9DEC67A7
Q123979,Ueli Maurer,2013-01-01,2013-12-31,Q123979-dedb9d90-4f8b-57b0-1304-699bbe619a9e
Q162767,Eveline Widmer-Schlumpf,2012-01-01,2012-12-31,Q162767-c6fe2904-4f0f-ee55-b0c5-014ef8cf8e64
Q380063,Johann Schneider-Ammann,2016-01-01,2016-12-31,Q380063-4b0c8857-4fa0-7155-b6bd-31d971d87826
Q58280,Didier Burkhalter,2014-01-01,2014-12-31,Q58280-3263ab13-4253-c592-64b4-4b4a291efb5c
Q605874,Kaspar Villiger,2002-01-01,2002-12-31,Q605874-E8005BF5-452E-477A-A8A9-C694BEF62B94
Q115442,Doris Leuthard,2010-01-01,2010-12-31,q115442-C8CE2BB3-E48A-4564-84CA-9B3CF5BE2BBC
